date_sold,bedrooms,bathrooms,m2_living,m2_total,floors,waterfront,view,condition,grade,m2_above,m2_basement,yr_built,yr_renovated,zipcode,lat,long,m2_living15,m2_total15,price,yr_built_bins,renovated,basement_cat,month,year
17/10/2014,4,3,214.6,359.16,2,False,0,3,3,214.6,,2005,0,98029,47.5498,-121.996,181.16,373.75,600000,2001-2015,True,no_basement,10,2014
20/01/2015,4,3,194.63,424.47,2,False,0,3,4,194.63,,2002,0,98052,47.6603,-122.087,194.63,407.38,670000,2001-2015,True,no_basement,1,2015
04/05/2015,2,2,144.93,448.07,1,False,0,3,3,144.93,,2004,0,98053,47.7111,-122.032,172.33,463.49,519000,2001-2015,True,no_basement,4,2015
11/03/2015,3,3,174.66,682.83,1,False,0,3,3,129.13,45.52,1984,0,98058,47.4457,-122.123,177.44,780.38,320000,1983-2001,True,small,11,2015
22/05/2014,2,2,78.04,80.55,2,False,0,3,3,78.04,,2005,0,98115,47.6955,-122.304,78.04,122.82,270000,2001-2015,True,no_basement,5,2014
02/06/2014,3,3,253.62,541.81,2,False,0,3,4,253.62,,1998,0,98005,47.6216,-122.161,219.25,541.81,1000000,1983-2001,True,no_basement,2,2014
15/08/2014,1,1,79.9,445.93,1,False,0,3,2,79.9,,1907,0,98122,47.6146,-122.299,128.21,445.93,330000,1900-1947,True,no_basement,8,2014
10/07/2014,3,2,215.53,1018.21,1,False,0,3,3,140.28,75.25,1956,0,98005,47.6157,-122.174,200.67,1018.21,657500,1947-1965,True,medium,10,2014
28/08/2014,3,2,143.07,5705.96,1,False,0,3,3,143.07,,1967,0,98028,47.7663,-122.228,352.1,792.36,450000,1965-1983,True,no_basement,8,2014
16/04/2015,3,1,82.68,602.75,2,False,0,3,1,82.68,,1928,0,98014,47.7087,-121.352,123.56,1509.66,150000,1900-1947,True,no_basement,4,2015
16/06/2014,4,3,398.55,16297.01,2,False,0,3,4,398.55,,2004,0,98010,47.3585,-121.988,313.08,5867.89,792500,2001-2015,True,no_basement,6,2014
20/02/2015,3,3,181.16,1228.82,2,False,0,4,4,181.16,,1978,0,98034,47.7217,-122.256,246.19,1202.43,540000,1965-1983,True,no_basement,2,2015
21/07/2014,3,1,93.83,822.0,1,False,0,4,3,93.83,,1968,0,98003,47.2742,-122.299,128.21,989.41,229900,1965-1983,True,no_basement,7,2014
06/05/2015,4,3,262.91,607.21,2,False,0,3,3,262.91,,2003,0,98038,47.3888,-122.032,262.91,638.42,533000,2001-2015,True,no_basement,6,2015
22/12/2014,4,2,139.35,1166.85,1,False,0,4,3,92.9,46.45,1977,0,98002,47.2918,-122.197,157.93,837.98,239000,1965-1983,True,small,12,2014
06/03/2015,3,3,313.08,15580.27,1,False,0,3,4,313.08,,2000,0,98038,47.4379,-122.022,311.22,19829.43,713900,1983-2001,True,no_basement,6,2015
28/10/2014,4,3,293.57,810.67,2,False,0,3,4,293.57,,1999,0,98092,47.2582,-122.223,232.26,803.42,427500,1983-2001,True,no_basement,10,2014
22/07/2014,3,1,103.12,650.32,2,False,0,4,3,103.12,,1955,0,98133,47.754,-122.341,167.22,650.32,302000,1947-1965,True,no_basement,7,2014
08/07/2014,3,3,355.82,4528.34,2,False,0,3,5,355.82,,1991,0,98006,47.5663,-122.125,274.06,771.0,1150000,1983-2001,True,no_basement,8,2014
28/05/2014,3,3,293.57,396.69,2,False,0,3,3,246.19,47.38,2006,0,98011,47.7453,-122.194,252.69,1163.42,555000,2001-2015,True,small,5,2014
30/12/2014,3,3,195.09,278.71,2,False,0,3,3,195.09,,1996,0,98144,47.595,-122.306,153.29,418.06,495000,1983-2001,True,no_basement,12,2014
22/07/2014,3,2,208.1,1234.49,1,False,0,3,3,208.1,,1953,0,98033,47.6762,-122.17,199.74,919.73,495000,1947-1965,True,no_basement,7,2014
17/09/2014,2,1,98.48,4486.44,1,True,2,5,2,52.03,46.45,1947,0,98070,47.4285,-122.511,69.68,7450.85,340000,1900-1947,True,small,9,2014
12/05/2015,4,3,218.32,3355.26,1,False,0,4,4,218.32,,1983,0,98042,47.3533,-122.082,239.69,3355.26,464950,1965-1983,True,no_basement,12,2015
27/03/2015,4,3,180.23,654.03,2,False,0,3,3,180.23,,1998,0,98092,47.2632,-122.209,222.97,663.79,320000,1983-2001,True,no_basement,3,2015
29/01/2015,1,1,107.77,5989.32,1,False,0,3,3,107.77,,2009,0,98072,47.7433,-122.082,146.79,4492.01,440000,2001-2015,True,no_basement,1,2015
02/06/2014,3,2,170.94,928.09,2,False,0,5,3,170.94,,1961,0,98177,47.7145,-122.369,195.09,1158.86,686000,1947-1965,True,no_basement,2,2014
01/12/2014,4,2,209.96,1021.92,1,False,0,3,3,150.5,59.46,1976,0,98008,47.6224,-122.109,182.09,929.02,555000,1965-1983,True,medium,1,2014
27/10/2014,2,1,78.04,358.6,1,False,0,4,2,78.04,,1909,0,98117,47.6842,-122.365,129.13,358.6,361500,1900-1947,True,no_basement,10,2014
10/06/2014,5,3,262.91,696.77,2,False,0,3,4,228.54,34.37,1923,0,98105,47.6579,-122.277,269.42,464.51,1240000,1900-1947,True,small,10,2014
09/07/2014,4,1,148.64,946.02,1,False,0,4,2,148.64,,1966,0,98002,47.277,-122.211,130.99,967.67,154950,1965-1983,True,no_basement,9,2014
17/06/2014,3,2,127.28,810.01,1,False,0,3,3,127.28,,1982,0,98042,47.3664,-122.087,127.28,699.09,247200,1965-1983,True,no_basement,6,2014
22/08/2014,3,3,182.09,688.78,1,False,0,3,3,138.42,43.66,1984,0,98023,47.2977,-122.374,146.79,746.75,250000,1983-2001,True,small,8,2014
19/06/2014,3,2,136.57,668.9,2,False,0,4,3,136.57,,1907,0,98118,47.5602,-122.28,142.14,668.9,590300,1900-1947,True,no_basement,6,2014
05/05/2014,5,3,254.55,782.79,1,False,0,4,3,127.28,127.28,1960,0,98006,47.5563,-122.184,187.66,815.96,541125,1947-1965,True,large,5,2014
18/02/2015,2,3,101.26,85.75,2,False,0,3,3,101.26,,2004,0,98027,47.5347,-122.071,130.99,123.19,310000,2001-2015,True,no_basement,2,2015
10/03/2015,4,3,228.54,884.43,1,False,1,3,3,156.08,72.46,1976,0,98034,47.7021,-122.233,221.11,891.86,704111,1965-1983,True,medium,10,2015
28/10/2014,3,3,169.08,1821.07,1,False,0,4,3,169.08,,1964,0,98001,47.331,-122.286,141.21,815.03,277500,1947-1965,True,no_basement,10,2014
17/02/2015,4,3,182.09,830.27,1,False,0,5,3,91.04,91.04,1954,0,98188,47.451,-122.278,137.5,930.51,325000,1947-1965,True,large,2,2015
21/11/2014,3,3,163.51,652.45,2,False,0,3,3,163.51,,1995,0,98019,47.7468,-121.98,163.51,657.93,289200,1983-2001,True,no_basement,11,2014
04/09/2014,1,1,66.89,464.51,1,False,0,4,2,66.89,,1908,0,98118,47.5289,-122.272,108.7,464.51,185000,1900-1947,True,no_basement,4,2014
01/04/2015,4,4,322.37,797.1,2,False,0,3,5,232.26,90.12,2007,0,98199,47.6433,-122.403,180.23,735.79,1450000,2001-2015,True,large,1,2015
18/03/2015,4,2,127.28,752.51,1,False,0,2,3,127.28,,1947,0,98155,47.749,-122.312,118.91,752.51,420550,1900-1947,True,no_basement,3,2015
10/04/2015,4,3,220.18,1050.72,1,False,0,3,3,144.0,76.18,1968,0,98155,47.7684,-122.289,175.59,800.91,603000,1965-1983,True,medium,10,2015
26/11/2014,3,1,129.13,245.26,2,False,0,3,3,114.27,14.86,1903,0,98122,47.6078,-122.307,165.37,364.18,345000,1900-1947,True,small,11,2014
16/04/2015,3,2,170.94,285.67,1,False,0,5,3,85.47,85.47,1928,0,98103,47.6894,-122.35,137.5,350.61,650000,1900-1947,True,large,4,2015
25/06/2014,5,3,259.2,1805.93,1,False,3,5,3,139.35,119.84,1973,0,98058,47.4088,-122.089,150.5,1805.93,589950,1965-1983,True,large,6,2014
19/08/2014,2,3,135.64,149.29,2,False,0,3,3,135.64,,2007,0,98106,47.5395,-122.369,135.64,169.64,309950,2001-2015,True,no_basement,8,2014
11/09/2014,3,3,243.4,22408.03,2,False,0,4,4,243.4,,1998,0,98027,47.4574,-122.01,243.4,16065.87,775000,1983-2001,True,no_basement,11,2014
29/10/2014,4,2,207.17,474.64,2,False,0,3,3,123.56,83.61,1918,0,98115,47.6996,-122.31,151.43,474.64,590000,1900-1947,True,large,10,2014
28/04/2015,4,3,301.93,256.41,3,False,0,3,3,224.82,77.11,1905,2007,98122,47.6104,-122.303,117.06,258.27,863500,1900-1947,True,medium,4,2015
19/11/2014,3,1,110.55,650.32,1,False,0,3,3,110.55,,1943,0,98199,47.6453,-122.403,125.42,650.32,517500,1900-1947,True,no_basement,11,2014
24/12/2014,3,3,194.17,691.19,2,False,0,5,3,119.84,74.32,1922,0,98103,47.6891,-122.331,145.86,460.8,700000,1900-1947,True,medium,12,2014
22/07/2014,3,3,239.69,757.53,1,False,0,3,4,194.17,45.52,1956,1997,98177,47.7259,-122.361,154.22,757.62,699000,1947-1965,True,small,7,2014
22/07/2014,3,3,195.09,332.03,2,False,0,3,3,157.0,38.09,2005,0,98019,47.7453,-121.984,183.02,275.18,350000,2001-2015,True,small,7,2014
17/07/2014,4,3,293.57,1538.83,2,False,0,3,4,293.57,,1987,0,98074,47.6365,-122.04,293.57,1153.38,795000,1983-2001,True,no_basement,7,2014
14/05/2014,3,3,194.17,709.77,1,False,0,3,3,126.35,67.82,1962,2014,98133,47.7369,-122.338,194.17,712.37,543000,1947-1965,True,medium,5,2014
23/02/2015,3,3,145.86,291.99,2,False,0,3,3,145.86,,2001,0,98019,47.7364,-121.969,161.65,333.61,325000,1983-2001,True,no_basement,2,2015
08/05/2015,3,1,94.76,557.41,2,False,0,3,3,94.76,,1900,0,98108,47.5254,-122.318,115.2,557.41,337500,1900-1947,True,no_basement,8,2015
27/02/2015,2,1,120.77,1029.36,1,False,0,4,3,120.77,,1955,0,98034,47.7281,-122.233,148.64,860.18,425000,1947-1965,True,no_basement,2,2015
17/03/2015,3,3,196.02,907.93,1,False,0,3,4,196.02,,1986,0,98006,47.5628,-122.115,237.83,1095.04,780000,1983-2001,True,no_basement,3,2015
23/07/2014,2,1,112.41,1615.48,1,False,0,4,1,112.41,,1948,0,98059,47.5044,-122.148,198.81,1339.56,259000,1947-1965,True,no_basement,7,2014
13/08/2014,4,2,184.88,1203.08,1,False,0,4,3,171.87,13.01,1968,0,98006,47.5434,-122.166,194.17,1193.79,524400,1965-1983,True,small,8,2014
27/05/2014,3,2,151.43,744.89,1,False,0,3,3,151.43,,2003,0,98001,47.2638,-122.243,149.57,780.1,260000,2001-2015,True,no_basement,5,2014
20/04/2015,2,2,128.58,169.27,2,False,0,3,3,128.58,,1990,0,98028,47.7525,-122.244,100.15,122.17,273000,1983-2001,True,no_basement,4,2015
02/04/2015,4,3,314.01,7041.43,2,False,0,3,4,314.01,,1997,0,98001,47.3511,-122.266,344.67,1664.16,639900,1983-2001,True,no_basement,2,2015
26/08/2014,4,3,230.4,801.37,2,False,0,3,4,230.4,,2001,0,98001,47.3185,-122.262,277.78,839.19,420000,1983-2001,True,no_basement,8,2014
13/08/2014,3,1,117.99,743.22,1,False,0,4,3,117.99,,1957,0,98007,47.5874,-122.136,136.57,743.22,510500,1947-1965,True,no_basement,8,2014
08/04/2015,4,1,93.83,668.9,2,False,0,3,2,93.83,,1947,0,98155,47.742,-122.325,126.35,668.9,290000,1900-1947,True,no_basement,8,2015
28/04/2015,3,2,138.42,582.4,1,False,0,4,2,91.97,46.45,1944,0,98056,47.4917,-122.188,138.42,717.39,226000,1900-1947,True,small,4,2015
29/05/2014,2,1,76.18,357.12,1,False,0,4,2,76.18,,1916,0,98133,47.7049,-122.349,141.21,357.12,300000,1900-1947,True,no_basement,5,2014
28/07/2014,3,2,168.15,1008.92,1,False,0,3,3,168.15,,1967,0,98053,47.6393,-121.967,131.92,1113.15,407450,1965-1983,True,no_basement,7,2014
06/05/2015,4,3,284.28,735.79,1,False,0,3,3,142.14,142.14,1965,0,98178,47.4879,-122.245,171.87,724.64,390000,1947-1965,True,large,6,2015
01/05/2015,6,3,276.85,1858.05,1,False,4,3,3,197.88,78.97,1965,0,98177,47.7599,-122.375,253.62,1858.05,1060000,1947-1965,True,medium,1,2015
17/08/2014,3,3,319.58,1687.76,2,False,0,3,5,319.58,,1991,0,98023,47.2909,-122.342,370.68,1880.25,610000,1983-2001,True,no_basement,8,2014
23/01/2015,3,3,169.08,672.8,1,False,0,3,3,113.34,55.74,1959,0,98188,47.4318,-122.292,125.42,763.1,239975,1947-1965,True,medium,1,2015
07/08/2014,3,3,215.53,535.12,1,False,0,3,3,137.5,78.04,1987,0,98178,47.504,-122.248,154.22,535.3,375000,1983-2001,True,medium,7,2014
28/04/2015,4,3,243.4,408.77,2,False,0,3,4,243.4,,2004,0,98029,47.5524,-121.991,245.26,423.08,742500,2001-2015,True,no_basement,4,2015
29/04/2015,4,2,203.46,1079.99,1,False,0,4,3,187.66,15.79,1956,0,98146,47.4979,-122.363,178.37,822.65,450000,1947-1965,True,small,4,2015
26/06/2014,3,3,165.37,965.72,1,False,0,3,3,165.37,,1967,0,98058,47.4539,-122.15,193.24,869.57,300000,1965-1983,True,no_basement,6,2014
01/05/2015,3,2,204.38,715.35,1,False,0,3,3,115.2,89.19,1975,0,98031,47.4119,-122.181,164.44,683.76,216600,1965-1983,True,large,1,2015
14/05/2014,3,2,148.64,568.56,2,False,0,3,3,148.64,,1924,0,98115,47.6847,-122.291,155.15,426.42,525000,1900-1947,True,no_basement,5,2014
20/06/2014,4,3,227.61,1950.95,1,False,2,4,3,153.29,74.32,1954,0,98166,47.4559,-122.344,169.08,1159.42,455000,1947-1965,True,medium,6,2014
03/10/2014,4,3,248.98,3271.83,2,False,0,3,3,248.98,,1986,0,98027,47.4613,-121.997,276.85,3271.83,390000,1983-2001,True,no_basement,3,2014
16/09/2014,3,2,171.87,805.18,1,False,0,4,3,81.75,90.12,1982,0,98033,47.7025,-122.198,134.71,978.26,450000,1965-1983,True,large,9,2014
02/12/2014,4,1,161.65,408.77,2,False,0,3,3,161.65,,1924,0,98122,47.6058,-122.3,147.71,408.77,382000,1900-1947,True,no_basement,2,2014
13/05/2014,3,3,138.42,891.86,1,False,0,4,3,108.7,29.73,1987,0,98019,47.7378,-121.977,147.71,938.68,287000,1983-2001,True,small,5,2014
13/01/2015,4,2,182.09,17684.6,1,False,3,2,3,182.09,,1971,0,98027,47.5538,-121.958,237.83,17567.82,460000,1965-1983,True,no_basement,1,2015
28/10/2014,3,3,128.21,280.1,2,False,0,3,3,128.21,,2009,0,98052,47.6783,-122.157,179.3,335.56,435000,2001-2015,True,no_basement,10,2014
12/06/2014,2,1,140.28,374.58,2,False,0,3,3,121.7,18.58,1935,0,98199,47.6371,-122.393,157.93,375.51,575000,1900-1947,True,small,12,2014
04/05/2015,3,2,130.99,334.45,1,False,0,3,3,130.99,,1906,0,98109,47.6402,-122.357,127.28,334.45,626700,1900-1947,True,no_basement,4,2015
18/03/2015,4,2,133.78,806.39,2,False,0,3,3,133.78,,1922,0,98178,47.502,-122.228,133.78,836.12,352000,1900-1947,True,no_basement,3,2015
16/03/2015,3,1,85.47,627.09,1,False,0,4,3,85.47,,1951,0,98004,47.6322,-122.212,135.64,829.9,650000,1947-1965,True,no_basement,3,2015
06/10/2014,3,1,101.26,1637.87,1,False,0,4,3,101.26,,1962,0,98002,47.288,-122.196,120.77,1114.83,197000,1947-1965,True,no_basement,6,2014
03/07/2014,3,3,259.2,621.98,1,False,0,3,3,136.57,122.63,1977,0,98133,47.7565,-122.331,163.51,708.29,340000,1965-1983,True,large,3,2014
21/07/2014,3,2,170.94,1392.14,1,False,0,3,3,170.94,,1968,0,98033,47.6916,-122.158,213.68,1492.66,560000,1965-1983,True,no_basement,7,2014
07/01/2015,3,2,124.49,585.28,1,False,0,3,3,124.49,,1972,0,98034,47.7186,-122.218,165.37,668.9,354000,1965-1983,True,no_basement,7,2015
01/08/2014,4,3,238.76,844.11,2,False,0,3,4,238.76,,1999,0,98074,47.6373,-122.064,256.41,625.51,670000,1983-2001,True,no_basement,1,2014
26/01/2015,4,4,279.64,576.18,2,False,0,3,4,279.64,,2005,0,98029,47.5533,-121.993,234.11,464.6,769000,2001-2015,True,no_basement,1,2015
05/09/2014,4,3,200.67,291.62,1,False,0,3,3,100.33,100.33,1940,0,98103,47.6662,-122.338,153.29,347.45,650000,1900-1947,True,large,5,2014
15/06/2014,3,2,198.81,881.09,1,False,0,3,3,119.84,78.97,1953,0,98004,47.6234,-122.191,182.09,894.65,650000,1947-1965,True,medium,6,2014
12/12/2014,4,2,194.17,688.96,1,False,0,4,3,97.55,96.62,1970,0,98031,47.4107,-122.179,158.86,699.28,289950,1965-1983,True,large,12,2014
01/12/2014,3,2,168.15,1963.77,1,False,0,4,3,115.2,52.95,1977,0,98058,47.4674,-122.178,171.87,1133.41,300000,1965-1983,True,medium,1,2014
03/12/2014,4,2,163.51,534.19,1,False,2,5,3,99.41,64.1,1962,0,98126,47.5521,-122.373,172.8,534.19,471000,1947-1965,True,medium,3,2014
18/07/2014,4,3,232.26,793.39,2,False,0,3,4,232.26,,1990,0,98029,47.5759,-121.994,237.83,787.35,639000,1983-2001,True,no_basement,7,2014
09/10/2014,2,1,86.4,641.03,1,False,2,3,3,86.4,,1952,0,98178,47.506,-122.242,177.44,668.34,287000,1947-1965,True,no_basement,9,2014
01/04/2015,4,3,281.49,774.34,2,False,0,3,4,281.49,,1992,0,98075,47.578,-122.056,264.77,806.21,740000,1983-2001,True,no_basement,1,2015
17/04/2015,3,2,135.64,278.71,1,False,0,4,3,87.33,48.31,1990,0,98117,47.682,-122.365,135.64,278.71,499922,1983-2001,False,small,4,2015
19/12/2014,4,3,273.13,1307.23,2,False,0,3,4,273.13,,1986,0,98029,47.5627,-122.018,248.05,1020.25,675000,1983-2001,True,no_basement,12,2014
09/09/2014,5,3,312.15,854.7,2,False,0,3,4,312.15,,2014,0,98011,47.7754,-122.173,312.15,902.36,738515,2001-2015,True,no_basement,9,2014
30/10/2014,3,2,196.02,445.93,1,False,0,3,3,112.41,83.61,1956,0,98108,47.567,-122.318,154.22,445.93,445000,1947-1965,True,large,10,2014
01/05/2015,4,3,254.55,1053.79,1,False,2,5,4,183.95,70.61,1953,0,98125,47.7117,-122.278,259.2,931.53,1040000,1947-1965,True,medium,1,2015
01/10/2014,2,1,99.41,204.01,1,False,0,4,3,81.75,17.65,1917,0,98144,47.5726,-122.308,107.77,334.45,346000,1900-1947,True,small,1,2014
08/04/2015,3,2,156.08,453.92,2,False,0,3,3,109.62,46.45,1940,0,98118,47.5536,-122.286,130.06,455.22,450000,1900-1947,True,small,8,2015
12/08/2014,4,3,209.96,1277.87,1,False,0,4,4,209.96,,1975,0,98042,47.3767,-122.161,246.19,1268.12,350000,1965-1983,True,no_basement,12,2014
28/07/2014,4,4,544.41,668.9,2,False,0,5,4,342.81,201.6,1907,0,98112,47.6287,-122.287,385.54,668.9,2400000,1900-1947,True,large,7,2014
01/08/2014,4,3,221.11,3252.32,1,False,0,3,3,221.11,,1977,0,98075,47.5834,-122.001,209.03,3232.44,594950,1965-1983,True,no_basement,1,2014
14/05/2015,5,3,308.44,497.4,2,False,0,3,4,308.44,,2004,0,98103,47.6542,-122.331,216.46,375.33,1700000,2001-2015,True,no_basement,5,2015
10/10/2014,2,1,97.55,836.12,2,False,0,4,3,97.55,,1984,0,98003,47.2887,-122.299,144.0,891.86,219000,1983-2001,True,no_basement,10,2014
09/04/2015,4,3,192.31,369.94,2,False,0,3,3,192.31,,2004,0,98065,47.531,-121.854,217.39,377.83,450000,2001-2015,True,no_basement,9,2015
15/04/2015,4,3,166.3,679.21,2,False,0,3,3,166.3,,1992,0,98056,47.5055,-122.189,130.06,669.18,402000,1983-2001,True,no_basement,4,2015
17/02/2015,2,1,78.04,371.61,1,False,0,3,2,78.04,,1942,0,98108,47.5531,-122.307,102.19,371.61,275000,1900-1947,True,no_basement,2,2015
01/10/2014,3,2,91.97,418.06,1,False,0,5,3,91.97,,1948,0,98122,47.6051,-122.298,138.42,371.61,421500,1947-1965,True,no_basement,1,2014
07/05/2014,3,3,382.76,5610.55,2,False,2,3,4,295.43,87.33,1994,0,98014,47.6804,-121.913,257.34,5948.81,560000,1983-2001,True,large,7,2014
18/03/2015,3,2,150.5,891.86,1,False,0,4,3,150.5,,1966,0,98059,47.4749,-122.155,154.22,947.6,314000,1965-1983,True,no_basement,3,2015
23/04/2015,4,2,124.49,760.87,1,False,0,4,3,124.49,,1942,0,98146,47.4905,-122.343,130.99,903.1,287000,1900-1947,True,no_basement,4,2015
03/04/2015,4,1,139.35,534.19,2,False,0,3,2,139.35,,1925,0,98055,47.4768,-122.206,123.56,534.19,277000,1900-1947,True,no_basement,3,2015
22/12/2014,2,1,120.77,625.33,1,False,0,3,3,120.77,,1950,0,98116,47.5697,-122.395,115.2,625.33,337500,1947-1965,True,no_basement,12,2014
19/08/2014,4,3,288.0,951.78,2,False,0,3,4,288.0,,1999,0,98052,47.6858,-122.107,291.71,838.72,792000,1983-2001,True,no_basement,8,2014
13/11/2014,3,3,314.01,657.19,2,False,0,3,3,204.38,109.62,1999,0,98019,47.7462,-121.978,191.38,608.32,435000,1983-2001,True,large,11,2014
25/03/2015,4,3,247.12,838.91,1,False,0,4,3,134.71,112.41,1977,0,98055,47.4558,-122.212,173.73,838.91,313100,1965-1983,True,large,3,2015
25/06/2014,3,3,157.93,309.64,2,False,0,3,3,102.19,55.74,1924,0,98117,47.6784,-122.361,157.93,348.38,575000,1900-1947,True,medium,6,2014
02/02/2015,4,3,170.94,724.64,1,False,2,3,3,115.2,55.74,1972,0,98177,47.7762,-122.384,186.73,845.41,510000,1965-1983,True,medium,2,2015
19/03/2015,2,1,82.68,483.09,1,False,0,4,2,82.68,,1941,0,98126,47.5311,-122.373,88.26,483.09,299950,1900-1947,True,no_basement,3,2015
23/03/2015,3,3,260.13,538.83,1,False,0,3,4,146.79,113.34,1953,2010,98199,47.6493,-122.413,239.69,538.83,1030000,1947-1965,True,large,3,2015
14/05/2014,4,2,186.73,801.28,1,False,0,4,3,124.49,62.24,1957,0,98133,47.7496,-122.355,139.35,780.38,364000,1947-1965,True,medium,5,2014
29/07/2014,3,1,128.21,693.98,1,False,0,5,3,128.21,,1965,0,98133,47.7479,-122.343,133.78,694.26,335000,1947-1965,True,no_basement,7,2014
09/12/2014,3,1,112.41,743.22,1,False,0,3,2,112.41,,1954,0,98198,47.4211,-122.314,132.85,743.22,219950,1947-1965,True,no_basement,9,2014
13/01/2015,3,2,118.91,649.76,1,False,0,3,3,118.91,,1991,0,98038,47.3889,-122.048,119.84,698.07,215000,1983-2001,True,no_basement,1,2015
11/05/2015,4,3,379.97,19991.27,2,False,0,4,3,340.95,39.02,1979,0,98092,47.2964,-122.116,225.75,13192.59,640000,1965-1983,True,small,11,2015
30/06/2014,3,1,146.79,585.28,1,False,0,3,3,109.62,37.16,1925,0,98199,47.6505,-122.384,144.93,148.74,535000,1900-1947,True,small,6,2014
19/08/2014,4,2,177.44,727.05,1,False,0,4,3,105.91,71.53,1973,0,98003,47.3493,-122.306,143.07,727.05,253000,1965-1983,True,medium,8,2014
30/05/2014,2,3,161.65,232.26,2,False,2,3,3,112.41,49.24,1994,0,98112,47.622,-122.3,152.36,232.26,650000,1983-2001,True,small,5,2014
08/04/2015,3,3,104.98,412.95,2,False,0,4,3,104.98,,1930,0,98117,47.6845,-122.375,123.56,412.95,672000,1900-1947,True,no_basement,8,2015
07/10/2014,3,2,183.02,793.39,1,False,3,4,3,104.98,78.04,1950,0,98177,47.7213,-122.365,211.82,793.39,606000,1947-1965,True,medium,7,2014
05/03/2015,3,3,165.37,903.01,1,False,0,3,3,118.91,46.45,1981,0,98059,47.4762,-122.156,158.86,909.51,292000,1965-1983,True,small,5,2015
04/06/2014,3,2,155.15,720.64,1,False,0,3,3,155.15,,1992,0,98030,47.3802,-122.207,212.75,730.12,289950,1983-2001,True,no_basement,4,2014
22/07/2014,4,2,126.35,866.13,1,False,0,4,3,126.35,,1968,0,98023,47.3168,-122.401,109.62,892.88,257500,1965-1983,True,no_basement,7,2014
04/11/2014,3,3,170.94,648.92,1,False,0,3,3,119.84,51.1,1971,0,98133,47.7586,-122.342,200.67,742.29,380000,1965-1983,True,medium,4,2014
22/12/2014,3,2,116.59,103.4,3,False,0,3,3,116.59,,2010,0,98103,47.6958,-122.343,93.83,96.43,360000,2001-2015,True,no_basement,12,2014
23/06/2014,3,2,170.94,688.59,1,False,0,4,3,115.2,55.74,1976,0,98031,47.3933,-122.188,183.95,682.83,269500,1965-1983,True,medium,6,2014
30/06/2014,4,3,274.99,560.29,2,False,0,3,4,274.99,,2005,0,98038,47.3596,-122.04,238.76,465.63,449000,2001-2015,True,no_basement,6,2014
03/10/2014,4,2,132.85,671.87,2,False,0,3,3,132.85,,1948,0,98125,47.7197,-122.328,143.07,671.87,375000,1947-1965,True,no_basement,3,2014
19/06/2014,5,5,556.48,970.83,2,True,4,3,5,376.25,180.23,2002,0,98027,47.5554,-122.077,309.36,1375.88,2200000,2001-2015,True,large,6,2014
19/05/2014,4,3,323.3,5503.72,2,False,0,3,5,323.3,,1988,0,98072,47.7391,-122.102,272.2,3660.35,810000,1983-2001,True,no_basement,5,2014
18/09/2014,5,4,395.76,730.3,2,False,0,3,4,395.76,,2005,0,98074,47.611,-121.992,373.47,699.37,994000,2001-2015,True,no_basement,9,2014
25/02/2015,5,3,169.08,975.47,1,False,0,4,3,100.33,68.75,1979,0,98031,47.4058,-122.177,169.08,696.77,275000,1965-1983,True,medium,2,2015
29/04/2015,2,1,119.84,230.58,2,False,0,3,3,119.84,,2008,0,98053,47.6972,-122.025,119.84,230.58,300000,2001-2015,False,no_basement,4,2015
14/04/2015,5,3,197.88,782.98,2,False,0,3,3,197.88,,2013,0,98168,47.4726,-122.282,139.35,1097.18,380000,2001-2015,True,no_basement,4,2015
02/03/2015,3,2,108.7,933.76,1,False,0,4,3,108.7,,1957,0,98198,47.4229,-122.324,133.78,910.44,200000,1947-1965,True,no_basement,2,2015
02/09/2014,3,4,160.72,125.33,3,False,0,3,4,125.42,35.3,2009,0,98102,47.6224,-122.326,170.01,306.58,635000,2001-2015,True,small,2,2014
06/11/2014,2,1,81.75,534.19,1,False,0,3,2,81.75,,1939,0,98126,47.5642,-122.379,110.55,534.19,280000,1900-1947,True,no_basement,6,2014
